"Id","SalePrice"
2856,205972.865483139
2857,187258.269465718
2858,196272.280986518
2859,133371.112351633
2860,123224.768458182
2861,140319.580876351
2862,180089.852422524
2863,120741.61857458
2864,228342.428423323
2865,142448.196416189
2866,134068.604194955
2867,97713.6839191686
2868,109932.219568538
2869,120992.968859838
2870,143821.792530382
2871,103409.880713173
2872,64571.0981211165
2873,105920.528189241
2874,132264.549877948
2875,125321.6377263
2876,153891.811017544
2877,135544.327354568
2878,171295.819978825
2879,137434.906237863
2880,111945.485916643
2881,160679.777215155
2882,167571.531477698
2883,177951.482892329
2884,180491.973456485
2885,174699.621152919
2886,198653.782329198
2887,101509.766776048
2888,122933.185897491
2889,70852.4295217991
2890,89944.6345857371
2891,134021.547631312
2892,69410.97198449
2893,101520.731011211
2894,66648.8052799607
2895,302045.55872329
2896,288086.61852054
2897,179237.865719427
2898,151925.503528388
2899,211528.026085777
2900,160440.22398199
2901,200991.862246626
2902,187978.085528427
2903,337570.79550125
2904,331124.591434487
2905,NA
2906,182928.053322847
2907,117218.442029314
2908,128867.92618463
2909,150910.416715878
2910,84204.8335899724
2911,89178.6879849131
2912,155292.036626453
2913,91720.4860496852
2914,85690.2650773036
2915,86648.4211807117
2916,92663.3918979426
2917,155433.117005135
2918,115082.666701455
2919,196188.752515472
